
# Surface 0 of 1 surfaces

# Curve title: "(x**3)/3+log(x*y+2)+y**4-18"
# Contour 0, label:    0.003
-6.7977128e+000 -3.3066132e+000 3.0000000e-003 
-6.7676768e+000 -3.2966814e+000 3.0000000e-003 
-6.6708677e+000 -3.2665331e+000 3.0000000e-003 
-6.5656566e+000 -3.2325427e+000 3.0000000e-003 
-6.5456044e+000 -3.2264529e+000 3.0000000e-003 
-6.4184462e+000 -3.1863727e+000 3.0000000e-003 
-6.3636364e+000 -3.1684342e+000 3.0000000e-003 
-6.2915264e+000 -3.1462926e+000 3.0000000e-003 
-6.1658755e+000 -3.1062124e+000 3.0000000e-003 
-6.1616162e+000 -3.1048003e+000 3.0000000e-003 
-6.0370313e+000 -3.0661323e+000 3.0000000e-003 
-5.9595960e+000 -3.0411401e+000 3.0000000e-003 
-5.9095476e+000 -3.0260521e+000 3.0000000e-003 
-5.7817602e+000 -2.9859719e+000 3.0000000e-003 
-5.7575758e+000 -2.9780760e+000 3.0000000e-003 
-5.6517829e+000 -2.9458918e+000 3.0000000e-003 
-5.5555556e+000 -2.9154024e+000 3.0000000e-003 
-5.5229850e+000 -2.9058116e+000 3.0000000e-003 
-5.3923688e+000 -2.8657315e+000 3.0000000e-003 
-5.3535354e+000 -2.8533067e+000 3.0000000e-003 
-5.2602646e+000 -2.8256513e+000 3.0000000e-003 
-5.1515152e+000 -2.7920105e+000 3.0000000e-003 
-5.1289844e+000 -2.7855711e+000 3.0000000e-003 
-4.9946460e+000 -2.7454910e+000 3.0000000e-003 
-4.9494949e+000 -2.7314198e+000 3.0000000e-003 
-4.8588641e+000 -2.7054108e+000 3.0000000e-003 
-4.7474747e+000 -2.6719989e+000 3.0000000e-003 
-4.7232457e+000 -2.6653307e+000 3.0000000e-003 
-4.5840060e+000 -2.6252505e+000 3.0000000e-003 
-4.5454545e+000 -2.6136362e+000 3.0000000e-003 
-4.4420656e+000 -2.5851703e+000 3.0000000e-003 
-4.3434343e+000 -2.5567287e+000 3.0000000e-003 
-4.2990788e+000 -2.5450902e+000 3.0000000e-003 
-4.1533387e+000 -2.5050100e+000 3.0000000e-003 
-4.1414141e+000 -2.5015704e+000 3.0000000e-003 
-4.0011429e+000 -2.4649299e+000 3.0000000e-003 
-3.9393939e+000 -2.4479991e+000 3.0000000e-003 
-3.8456624e+000 -2.4248497e+000 3.0000000e-003 
-3.7373737e+000 -2.3967544e+000 3.0000000e-003 
-3.6857834e+000 -2.3847695e+000 3.0000000e-003 
-3.5353535e+000 -2.3480286e+000 3.0000000e-003 
-3.5199815e+000 -2.3446894e+000 3.0000000e-003 
-3.3446331e+000 -2.3046092e+000 3.0000000e-003 
-3.3333333e+000 -2.3018891e+000 3.0000000e-003 
-3.1574981e+000 -2.2645291e+000 3.0000000e-003 
-3.1313131e+000 -2.2586644e+000 3.0000000e-003 
-2.9567071e+000 -2.2244489e+000 3.0000000e-003 
-2.9292929e+000 -2.2187808e+000 3.0000000e-003 
-2.7371184e+000 -2.1843687e+000 3.0000000e-003 
-2.7272727e+000 -2.1825067e+000 3.0000000e-003 
-2.5252525e+000 -2.1498128e+000 3.0000000e-003 
-2.4847835e+000 -2.1442886e+000 3.0000000e-003 
-2.3232323e+000 -2.1209735e+000 3.0000000e-003 
-2.1830616e+000 -2.1042084e+000 3.0000000e-003 
-2.1212121e+000 -2.0963789e+000 3.0000000e-003 
-1.9191919e+000 -2.0756533e+000 3.0000000e-003 
-1.7764664e+000 -2.0641283e+000 3.0000000e-003 
-1.7171717e+000 -2.0590545e+000 3.0000000e-003 

